RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_MSG_TEXT	CURRENT_MSG_TIME	TRIAL_START_TIME	ScannerPulseTime	emotion	imagetype
pilot06	1	TRIALID 0	-56	1812593	1896532	Unpleasant	Prac
pilot06	1	RECCFG CR 500 2 1 R	-2	1812593	1896532	Unpleasant	Prac
pilot06	1	ELCLCFG MLRR	-2	1812593	1896532	Unpleasant	Prac
pilot06	1	GAZE_COORDS 0.00 0.00 1919.00 1079.00	-2	1812593	1896532	Unpleasant	Prac
pilot06	1	THRESHOLDS R 68 200	-2	1812593	1896532	Unpleasant	Prac
pilot06	1	ELCL_WINDOW_SIZES 176 188 0 0	-2	1812593	1896532	Unpleasant	Prac
pilot06	1	CAMERA_LENS_FOCAL_LENGTH 38.00	-2	1812593	1896532	Unpleasant	Prac
pilot06	1	PUPIL_DATA_TYPE RAW_AUTOSLIP	-2	1812593	1896532	Unpleasant	Prac
pilot06	1	ELCL_PROC CENTROID (3)	-2	1812593	1896532	Unpleasant	Prac
pilot06	1	ELCL_PCR_PARAM 5 3.0	-2	1812593	1896532	Unpleasant	Prac
pilot06	1	!MODE RECORD CR 500 2 1 R	-1	1812593	1896532	Unpleasant	Prac
pilot06	1	RESET_VARS	59	1812593	1896532	Unpleasant	Prac
pilot06	1	FIXATION_SCREEN	99	1812593	1896532	Unpleasant	Prac
pilot06	1	FIX_TIMER	1075	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 1	1100	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 2	1134	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 3	1167	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 4	1200	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 5	1234	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 6	1267	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 7	1300	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 8	1334	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 9	1368	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 10	1401	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 11	1434	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 12	1467	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 13	1501	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 14	1534	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 15	1568	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 16	1601	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 17	1635	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 18	1668	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 19	1701	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 20	1735	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 21	1768	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 22	1801	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 23	1835	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 24	1868	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 25	1901	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 26	1935	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 27	1968	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 28	2001	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 29	2035	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 30	2068	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 31	2101	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 32	2135	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 33	2168	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 34	2201	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 35	2235	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 36	2268	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 37	2301	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 38	2335	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 39	2368	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 40	2401	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 41	2435	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 42	2468	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 43	2501	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 44	2536	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 45	2569	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 46	2602	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 47	2636	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 48	2669	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 49	2702	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 50	2736	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 51	2769	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 52	2802	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 53	2836	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 54	2869	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 55	2902	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 56	2936	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 57	2969	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 58	3002	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 59	3036	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 60	3069	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 61	3102	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 62	3136	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 63	3169	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 64	3202	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 65	3236	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 66	3269	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 67	3303	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 68	3336	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 69	3369	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 70	3403	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 71	3436	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 72	3469	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 73	3503	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 74	3536	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 75	3569	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 76	3603	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 77	3636	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 78	3670	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 79	3703	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 80	3736	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 81	3770	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 82	3803	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 83	3836	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 84	3870	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 85	3903	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 86	3936	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 87	3970	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 88	4003	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 89	4037	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 90	4070	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 91	4103	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 92	4137	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 93	4170	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 94	4203	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 95	4237	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 96	4270	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 97	4304	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 98	4337	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 99	4370	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 100	4404	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 101	4437	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 102	4470	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 103	4504	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 104	4537	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 105	4570	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 106	4604	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 107	4637	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 108	4671	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 109	4704	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 110	4737	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 111	4771	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 112	4804	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 113	4837	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 114	4871	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 115	4904	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 116	4937	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 117	4971	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 118	5004	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 119	5038	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 120	5054	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 121	5087	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 122	5121	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 123	5154	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 124	5187	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 125	5222	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 126	5255	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 127	5288	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 128	5322	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 129	5355	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 130	5388	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 131	5422	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 132	5455	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 133	5488	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 134	5522	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 135	5555	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 136	5588	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 137	5622	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 138	5655	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 139	5688	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 140	5722	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 141	5755	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 142	5788	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 143	5822	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 144	5855	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 145	5888	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 146	5922	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 147	5955	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 148	5988	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 149	6022	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 150	6055	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 151	6088	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 152	6122	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 153	6155	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 154	6189	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 155	6223	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 156	6256	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 157	6289	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 158	6323	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 159	6356	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 160	6389	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 161	6423	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 162	6456	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 163	6489	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 164	6523	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 165	6556	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 166	6589	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 167	6623	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 168	6656	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 169	6689	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 170	6723	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 171	6756	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 172	6789	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 173	6823	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 174	6856	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 175	6889	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 176	6923	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 177	6956	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 178	6989	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 179	7023	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 180	7056	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 181	7089	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 182	7123	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 183	7157	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 184	7190	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 185	7224	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 186	7257	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 187	7290	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 188	7324	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 189	7357	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 190	7390	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 191	7424	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 192	7457	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 193	7490	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 194	7524	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 195	7557	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 196	7590	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 197	7624	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 198	7657	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 199	7690	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 200	7724	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 201	7757	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 202	7790	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 203	7824	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 204	7857	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 205	7890	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 206	7924	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 207	7957	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 208	7990	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 209	8024	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 210	8057	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 211	8090	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 212	8124	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 213	8157	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 214	8191	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 215	8225	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 216	8258	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 217	8291	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 218	8325	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 219	8358	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 220	8391	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 221	8425	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 222	8458	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 223	8491	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 224	8525	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 225	8558	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 226	8591	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 227	8625	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 228	8658	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 229	8691	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 230	8725	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 231	8758	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 232	8791	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 233	8825	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 234	8858	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 235	8891	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 236	8925	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 237	8958	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 238	8991	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 239	9025	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 240	9058	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 241	9091	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 242	9126	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 243	9159	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 244	9192	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 245	9226	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 246	9259	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 247	9292	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 248	9326	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 249	9359	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 250	9392	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 251	9426	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 252	9459	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 253	9492	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 254	9526	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 255	9559	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 256	9592	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 257	9626	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 258	9659	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 259	9692	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 260	9726	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 261	9759	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 262	9792	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 263	9826	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 264	9859	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 265	9892	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 266	9925	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 267	9959	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 268	9992	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 269	10026	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 270	10059	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 271	10092	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 272	10127	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 273	10159	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 274	10193	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 275	10227	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 276	10260	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 277	10293	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 278	10327	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 279	10360	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 280	10393	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 281	10427	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 282	10460	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 283	10493	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 284	10527	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 285	10560	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 286	10593	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 287	10627	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 288	10660	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 289	10693	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 290	10727	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 291	10760	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 292	10793	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 293	10827	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 294	10860	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 295	10893	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 296	10927	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 297	10960	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 298	10993	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 299	11027	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 300	11060	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 301	11093	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 302	11127	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 303	11161	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 304	11194	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 305	11228	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 306	11261	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 307	11294	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 308	11328	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 309	11361	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 310	11394	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 311	11428	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 312	11461	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 313	11494	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 314	11528	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 315	11561	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 316	11594	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 317	11628	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 318	11661	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 319	11694	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 320	11728	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 321	11761	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 322	11794	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 323	11828	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 324	11861	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 325	11894	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 326	11928	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 327	11961	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 328	11994	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 329	12028	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 330	12061	1812593	1896532	Unpleasant	Prac
pilot06	1	Frame to be displayed 331	12094	1812593	1896532	Unpleasant	Prac
